Key,Type,Source,ko,en,es,zh-cn,zh-tw
Event_dialogue_56,,,걸어가자.,Walk.,Caminar.,走吧。,走回去。
Event_dialogue_57,,,먹보,Glutton,Glotón,吃货,大胃王
Event_dialogue_58,,,에디슨,Edison,Edison,爱迪生,愛迪生
Event_dialogue_59,,,기대할게.,Looking forward to it.,No veo las horas.,我会期待的。,我會期待的。
Event_dialogue_60,,,설마.,No way.,De ningún modo.,不会吧。,不會吧。
Event_dialogue_61,,,열어본다.,Open it.,Abrirlo.,打开看。,打開看看。
Event_dialogue_62,,,참는다. ,Be patient.,Tener paciencia.,忍住。 ,忍住。
Event_dialogue_63,,,소문낸다.,Spread a rumor.,Propagar un rumor.,散步传闻。,散播傳聞。
Event_dialogue_64,,,회유한다. ,Convince them.,Convencer.,劝导。 ,勸說。
Event_dialogue_65,,,기다린다.,Wait.,Esperar.,等待。,等待。
Event_dialogue_66,,,일단 참아.,Be patient.,Tener paciencia.,先忍着。,先忍著。
Event_dialogue_67,,,설득한다.,Persuade them.,Persuadir.,说服。,說服。
Event_dialogue_68,,,덕구,Ducku,Ducku,德古,德九
Event_dialogue_69,,,동그리,Roundy,Redondis,小圆,小圓圓
Event_dialogue_70,,,롱뇽,Salamander,Salamandra,龙蜥,隆龍
Event_dialogue_71,,,조합한다.,Combine.,Combinar.,组合。,組合。
Event_dialogue_72,,,그만둔다.,Quit.,Salir.,停止。,算了。
Event_dialogue_73,,,덮밥,Rice Bowl,Tazón de arroz,盖饭,蓋飯
Event_dialogue_74,,,리조또,Risotto,Risotto,意式烩饭,燉飯
Event_dialogue_75,,,스테이크,Steak,Filete,牛排,肉排
Event_dialogue_76,,,복지,Nutrition,Nutrición,福利,福祉
Event_dialogue_77,,,환경,Environment,Entorno,环境,環境
Event_dialogue_78,,,연구 기부,Research,Investigación,研究资助,研究捐贈
Event_dialogue_79,,,용서한다. ,Forgive them.,Perdonar.,决定饶恕。 ,原諒。
Event_dialogue_80,,,신고한다.,Call the police.,Llamar a la policía.,举报。,報警。
Event_dialogue_81,,,뉴크 박사,Dr. Boom,Dr. Boom,纽克博士,紐克博士
Event_dialogue_82,,,이장님,Town Foreman,Capataz de la ciudad,里长,里長
Event_dialogue_83,,,판다.,Sell.,Vender.,卖掉。,賣給他。
Event_dialogue_84,,,안 판다.,Don't sell.,No vender.,不卖。,不賣。
Event_dialogue_85,,,그냥 준다.,Just give it to him.,Solo dárselo.,白给。,直接給他。
Event_dialogue_86,,,100원,100 won,100 won,100块,100元
Event_dialogue_87,,,500원,500 won,500 won,500块,500元
Event_dialogue_88,,,2000원,"2,000 won",2000 won,"2,000块",2000元
Event_dialogue_89,,,도와주라.,Accept help.,Aceptar ayuda.,帮帮我。,幫幫我。
Event_dialogue_90,,,혼자 할게.,I'll do it alone.,Lo haré por mi cuenta.,我自己来。,我自己來。
Event_dialogue_91,,,게임 할래.,I'm gonna play a game.,Voy a jugar un juego.,要玩游戏。,我要玩遊戲。
Event_dialogue_92,,,낮잠 잘래.,I'm gonna take a nap.,Voy a tomar una siesta.,要睡午觉。,我要睡午覺。
Event_dialogue_93,,,과자 먹을래.,I'm gonna eat snacks.,Voy a comer bocadillos.,要吃饼干。,我要吃餅乾。
Event_dialogue_94,,,먹는다,Eat it.,Comételo.,吃掉。,吃下去
Event_dialogue_95,,,버린다.,Throw it away.,Tíralo a la basura.,扔掉。,丟掉
Event_dialogue_96,,,따라 한다.,Repeat after her.,Repite después de ella.,跟着做。,跟著做
Event_dialogue_97,,,싫어!,I refuse!,¡Me niego!,不要！,不要！
Event_dialogue_98,,,일을 한다.,Work.,Trabajar.,工作。,工作。
Event_dialogue_99,,,더 듣는다.,Listen some more.,Escuchar un poco más.,再听听看。,再多聽一下。
Event_dialogue_100,,,어미 부엉,Mother Owl,Mamabúho,母猫头鹰,貓頭鷹媽媽
Event_dialogue_101,,,무공,Mugong,Mugong,武公,武公
Event_dialogue_102,,,미르,Mir,Mir,米尔,寶貝龍
Event_dialogue_103,,,넘치는 개성,Something Quirky,Algo inusual,充满个性,充滿個性
Event_dialogue_104,,,어울리는 색,Like the other houses,Como las otras casas,相配的颜色,適合的顏色
Event_dialogue_105,,,유행 스타일,Trendy,A la moda,流行风格,流行風格
Event_dialogue_106,,,서로 양보해.,Compromise.,Llegar a un acuerdo.,彼此让步吧。,彼此讓步吧。
Event_dialogue_107,,,다른 친구 찾아.,Find another friend.,Buscar a otro amigo.,找其他朋友吧。,去找其他朋友。
Event_dialogue_108,,,둘이 해결해.,Figure it out yourselves.,Soluciónenlo ustedes.,你们自己解决。,你們自己解決。
Event_dialogue_109,,,인연,Relationships,Relaciones,缘分,緣分
Event_dialogue_110,,,마음가짐,Mindset,Mentalidad,心态,心態
Event_dialogue_111,,,노력,Effort,Esfuerzo,努力,努力
Event_dialogue_112,,,마이크,Mike,Mike,麦克,麥克
Event_dialogue_113,,,다니엘,Daniel,Daniel,达尼尔,丹尼爾
Event_dialogue_114,,,푸르릉,Purung,Purung,蓝蓝,璞樂鈴
Event_dialogue_115,,,가락국수,Thick Wheat Noodles,Fideos de trigo grueso,粗面条,粗麵
Event_dialogue_116,,,차를 산다.,Buy a car.,Comprar un auto.,买车。,買車子。
Event_dialogue_117,,,휴식 공간 마련,Create a rest area.,Crear un área de descanso.,置办休息区,建造休息空間。
Event_dialogue_118,,,여행을 간다.,Go on a trip.,Salir de viaje.,去旅行。,去旅行。
Event_dialogue_119,,,이글이글,Blazy,Fogosín,怒鹰,烈鷹
Event_dialogue_120,,,감돌이,Gamdol,Gamdol,小转转,旋朵利
Event_dialogue_121,,,피리냥,Flutecat,Gatoflauta,笛喵,魔笛喵
Event_dialogue_122,,,그냥 둔다.,Leave her alone.,Déjala sola.,放着不管。,放著不管。
Event_dialogue_123,,,조언한다.,Give her advice.,Dale un consejo.,提出建议。,給予建議。
Event_dialogue_124,,,돌려주자!,Let's give it back!,¡Devolvámoslo!,还回去吧。,還回去！
Event_dialogue_125,,,숨기자!,Let's hide it!,¡Escondámoslo!,藏起来吧。,藏起來！
Event_dialogue_126,,,모르겠다.,I don't know.,No lo sé.,不知道。,不知道。
Event_dialogue_127,,,믿어본다!,I trust you!,¡Confío en ti!,信一次吧！,相信看看！
Event_dialogue_128,,,어떻게 믿어!,I don't trust you!,¡No confío en ti!,怎么信得过！,怎麼能相信！
Event_dialogue_129,,,당연하지.,Of course.,Por supuesto.,当然了。,那是當然的，
Event_dialogue_130,,,아닌거 같은데?,I don't think so?,¿No lo creo?,不是吧？,好像不是吧？
Event_dialogue_131,,,알 수 있다고?,You tell me.,Dímelo tú.,能知道吗？,可以知道？
Event_dialogue_132,,,당신 말이 맞다.,You're right.,Tienes razón.,你说得对。,你說的沒錯。
Event_dialogue_133,,,모르겠다.,I don't know.,No lo sé.,不知道。,不知道。
Event_dialogue_134,,,옆집 친구 장난,Prank by a neighbor.,Broma de un vecino.,邻家朋友的玩笑,鄰居好友的玩笑
Event_dialogue_135,,,키드 자쿰,Kid Zakum,Zakum peque,小扎库穆,小炎魔
Event_dialogue_136,,,된장국,Bean Paste Soup,Sopa de pasta de frijoles,酱汤,大醬湯
Event_dialogue_137,,,눈물,Tears,Lágrimas,眼泪,眼淚
Event_dialogue_138,,,신발,Shoes,Zapatos,鞋子,鞋子
Event_dialogue_139,,,이름,Name,Nombre,名字,名字
Event_dialogue_140,,,김치찌개,Kimchi Soup,Sopa de kimchi,泡菜汤,辛奇鍋
Event_dialogue_141,,,나무 젓가락,Chopsticks,Palillos,木筷,竹筷子
Event_dialogue_142,,,미니언즈,Minions,Secuaces,小黄人,小小兵
Event_dialogue_143,,,쿵푸팬더,Kung Fu Panda,Kung Fu Panda,功夫熊猫,功夫熊貓
Event_dialogue_144,,,코끼리 코,Giant Ant,Wasabi,哥伦比亚,大象哥
Event_dialogue_145,,,멕시코,Antarctica,Chile,墨西哥,墨西哥
Event_dialogue_146,,,사자,A pride,Una manada,熊猫,獅子(音同「買吧」)
Event_dialogue_147,,,팔자,A flock,Una bandada,猫头鹰,八字(音同「賣吧」)
Event_dialogue_148,,,ㄴㅇ,N,N,T,G
Event_dialogue_149,,,ㅍㅇㅂ,F,F,F,F
Event_dialogue_150,,,3,3,3,3,3
Event_dialogue_151,,,1,1,1,1,1
Event_dialogue_152,,,삼수,Three-soo,Tres-soo,三休,三毛
Event_dialogue_153,,,철수,Cheol-soo,Cheol-soo,小强,阿明
Event_dialogue_154,,,토마스,Thomas,Thomas,托马斯,托馬士
Event_dialogue_155,,,제임스,James,James,詹姆斯,詹姆斯
Event_dialogue_156,,,야간 경비라서?,He fell asleep at work?,¿Se durmió en el trabajo?,因为是夜班警卫？,因為是夜班警衛？
Event_dialogue_157,,,사장님이 화나서?,The boss was a jerk?,¿El jefe era un idiota?,因为老板发火了？,因為老闆生氣？
Event_dialogue_158,,,돈,Money,Dinero,钱,錢
Event_dialogue_159,,,네모,M,M,方形,四角型
Event_dialogue_160,,,부산 뒷바다,Nonsense,Tonterías,活人,手水
Event_dialogue_161,,,부산 엄마다,Wrong,Incorrecto,救命,火腿
Event_dialogue_162,,,머리털,Bleach,Cloro,人,頭髮
Event_dialogue_163,,,받침,Nothing,Nada,也,注音
Event_dialogue_164,,,갈색,Brown,Marrón,棕色,褐色
Event_dialogue_165,,,흰색,White,Blanco,白色,白色
Event_dialogue_166,,,시계,Clock,Reloj,钟表,時鐘
Event_dialogue_167,,,가위바위보,Rock-Paper-Scissors,"Piedra, papel o tijeras",石头剪刀布,剪刀石頭布
Event_dialogue_168,,,산수,Math,Matemática,算数,算術
Event_dialogue_169,,,거울을 가져갔다.,You took a mirror.,Tomaste un espejo.,拿走了镜子。,帶了鏡子去。
Event_dialogue_170,,,방향을 착각했다.,You got the directions wrong.,Tus instrucciones están mal.,弄错了方向。,搞錯方向了。
Event_dialogue_171,,,마주 보고 있었다.,You faced each other.,Se miran entre sí.,互相对视了。,站在彼此面前。
Event_dialogue_172,,,바람에 날려서.,Blown down by the wind.,Se voló con el viento.,被风吹的。,被風吹走。
Event_dialogue_173,,,1층에서 떨어졌다.,Fell from the first floor.,Cayó desde el primer piso.,从1层掉下去的。,從1樓墜落。
Event_dialogue_174,,,맞을..껄?,I think so?,¿Creo que sí?,应该对吧？,應該…吧？
Event_dialogue_175,,,아닐 수도 있어.,Maybe not.,Quizás no.,有可能不是。,也可能不是。
Event_dialogue_176,,,많이 먹으려고?,To eat a lot?,¿Comer mucho?,想多吃点？,為了吃多一點？
Event_dialogue_177,,,털을 빗으려고?,To groom?,¿Cuidar?,想要梳毛？,為了順毛？
Event_dialogue_178,,,4개,4,4,3个,4個
Event_dialogue_179,,,3개,3,3,2个,3個
Event_dialogue_180,,,발사,Corset,Amor,2年,牙刷
Event_dialogue_181,,,사발,Coster,Maro,3年,蜂蜜
Event_dialogue_182,,,종료,Courts,Roma,永远吃不完,葡萄
Event_dialogue_183,,,13개,13,13,13个,13個
Event_dialogue_184,,,3개,3,3,3个,3個
Event_dialogue_185,,,2등,2nd place,2.º lugar,第二名,第2名
Event_dialogue_186,,,1등,1st place,1.º lugar,第一名,第1名
Event_dialogue_187,,,사자성어,Four-Character Chinese Idioms,Dichos chinos de cuatro caracteres,四字成语,四字成語
Event_dialogue_188,,,호랑이성어,The Fantastic Four,Los Cuatro Fantásticos,私自成语,獅子成語
Event_dialogue_189,,,1000,1000,1000,"1,000","1,000"
Event_dialogue_190,,,3000,3000,3000,"3,000","3,000"
Event_dialogue_191,,,"꽃 2송이, 벌 3마리","2 flowers, 3 bees","2 flores, 3 abejas",2朵花，3只蜜蜂,2朵花、3隻蜜蜂
Event_dialogue_192,,,"꽃 3송이, 벌 4마리","3 flowers, 4 bees","3 flores, 4 abejas",3朵花，4只蜜蜂,3朵花、4隻蜜蜂
Event_dialogue_193,,,냄새가 맞아.,It was smells.,Fueron los olores.,味道对咯。,就是氣味。
Event_dialogue_194,,,그렇지 않아.,No.,No.,并不是。,不是的。
Event_dialogue_195,,,오히려 좋아,Things could be better.,Las cosas podrían estar mejor.,反而更好。,這樣反而更好
Event_dialogue_196,,,이 또한 지나가리라.,This too shall pass.,Esto también pasará.,都会过去的。,一切都會過去。
Event_dialogue_197,,,사자후,A harangue,Un sermón,狮子吼,獅子吼
Event_dialogue_198,,,인생,Life,Vida,人生,人生
Event_dialogue_199,,,45마리,45,45,45只,45隻
Event_dialogue_200,,,30마리,30,30,30只,30隻
Event_dialogue_201,,,렌즈를 꼈다.,He wears contact lenses.,Usa lentes de contacto.,戴了隐形眼镜。,他戴隱形眼鏡。
Event_dialogue_202,,,안과 의사다.,He's an eye doctor.,Es un oftalmólogo.,是眼科医生。,他是眼科醫生。
Event_dialogue_203,,,하얀 연기,White Smoke,Humo blanco,白烟,白煙
Event_dialogue_204,,,검은 연기,Black Smoke,Humo negro,黑烟,黑煙
Event_dialogue_205,,,사귀자,Three-Leaf Clover,Trébol de tres hojas,我亲爱的,四貴子
Event_dialogue_206,,,오귀자,Four-Leaf Clover,Trébol de cuatro hojas,一家人,五貴子
Event_dialogue_207,,,중고차,School Bus,Autobús escolar,二手车,國產車
Event_dialogue_208,,,모르겠다.,I don't know.,No lo sé.,不知道。,不知道。
Event_exit,,,나가기,Exit,Salir,离开,離開
Event_enable,,,"앗, 이벤트다!","Oh, it's an event!","Oh, ¡es un evento!",啊，有活动！,啊，是活動！
Leaderboard_all,,,전체 서버 랭킹,All Server Rankings,Todas las clasificaciones,所有服务器排行榜,全體伺服器排名
Leaderboard_room,,,서버 랭킹,Server Ranking,Clasificación del servidor,服务器排行榜,伺服器排名
Leaderboard_loading,,,불러오는 중..,Loading...,Cargando...,正在载入……,載入中…
Lobby_myFarm,,,내 농장 이동,Go to My Farm,Ir a Mi granja,前往我的农场,前往我的農場
Farm_name,,,{0}의 농장,{0}'s Farm,La granja de {0},{0}的农场,{0}的農場
Monster_chat_1,,,킁킁! 무슨 냄새야?,*sniff sniff* What's that smell?,*snif snif* ¿Qué es ese olor?,闻闻！这是什么味道？,嗅嗅！這什麼味道？
Monster_chat_2,,,난 가을이 좋아.,I love autumn.,Me encanta el otoño.,我喜欢秋天。,我喜歡秋天。
Monster_chat_3,,,비 올 것 같은데?,Looks like it's gonna rain!,¡Parece que va a llover!,感觉要下雨啊？,好像要下雨了？
Monster_chat_4,,,골드가 없어..,I don't have any Gold...,No tengo nada de oro...,没金币了……,沒有黃金…
Monster_chat_5,,,나도 먹을래!,I wanna eat too!,¡También quiero comer!,我也要吃！,我也要吃！
Monster_chat_6,,,조합이 좋아!,I love combining!,¡Me encanta combinar!,组合真好！,我喜歡組合！
Monster_chat_7,,,조금 시끄러워!,It's a little loud!,¡Es un poco ruidoso!,有点吵啊！,有點吵呢！
Monster_chat_8,,,조용한 것도 좋아!,I like the quiet as well!,¡También me gusta el silencio!,安静点也挺好！,我也喜歡安靜！
Monster_chat_9,,,(꼬르륵..),*stomach growls*,*rugido de estómago*,（咕噜噜……）,(咕嚕嚕…)
Monster_chat_10,,,날씨 좋아~,Nice weather we're having!,¡Qué buen clima que tenemos hoy!,天气真好～,天氣真好～
Monster_chat_11,,,아무도 못 봤겠지?,Did anyone see that?,¿Alguien lo vio?,应该没看到什么吧？,沒人看到吧？
Monster_chat_12,,,푸리는 귀여워!,Puri's so cute!,¡Puri es tan linda!,普利真可爱！,普里很可愛！
